6.20000000e-01,8.96131000e-01,4.15712000e-01,3.66407000e-01,1.00000000e+00
6.30000000e-01,9.04601000e-01,4.29797000e-01,3.56329000e-01,1.00000000e+00
6.40000000e-01,9.10098000e-01,4.39268000e-01,3.49610000e-01,1.00000000e+00
6.50000000e-01,9.18109000e-01,4.53603000e-01,3.39529000e-01,1.00000000e+00
6.60000000e-01,9.23287000e-01,4.63251000e-01,3.32801000e-01,1.00000000e+00
6.70000000e-01,9.30798000e-01,4.77867000e-01,3.22697000e-01,1.00000000e+00
6.80000000e-01,9.37990000e-01,4.92667000e-01,3.12575000e-01,1.00000000e+00
6.90000000e-01,9.42598000e-01,5.02639000e-01,3.05816000e-01,1.00000000e+00
7.00000000e-01,9.49217000e-01,5.17763000e-01,2.95662000e-01,1.00000000e+00
7.10000000e-01,9.53428000e-01,5.27960000e-01,2.88883000e-01,1.00000000e+00
7.20000000e-01,9.59424000e-01,5.43431000e-01,2.78701000e-01,1.00000000e+00
7.30000000e-01,9.63203000e-01,5.53865000e-01,2.71909000e-01,1.00000000e+00
7.40000000e-01,9.68526000e-01,5.69700000e-01,2.61721000e-01,1.00000000e+00
7.50000000e-01,9.73416000e-01,5.85761000e-01,2.51540000e-01,1.00000000e+00
7.60000000e-01,9.76428000e-01,5.96595000e-01,2.44767000e-01,1.00000000e+00
7.70000000e-01,9.80556000e-01,6.13039000e-01,2.34646000e-01,1.00000000e+00
7.80000000e-01,9.83041000e-01,6.24131000e-01,2.27937000e-01,1.00000000e+00
7.90000000e-01,9.86345000e-01,6.40969000e-01,2.17948000e-01,1.00000000e+00
8.00000000e-01,9.88260000e-01,6.52325000e-01,2.11364000e-01,1.00000000e+00
8.10000000e-01,9.90681000e-01,6.69558000e-01,2.01642000e-01,1.00000000e+00
8.20000000e-01,9.91985000e-01,6.81179000e-01,1.95295000e-01,1.00000000e+00
8.30000000e-01,9.93456000e-01,6.98810000e-01,1.86041000e-01,1.00000000e+00
8.40000000e-01,9.94324000e-01,7.16681000e-01,1.77208000e-01,1.00000000e+00
8.50000000e-01,9.94553000e-01,7.28728000e-01,1.71622000e-01,1.00000000e+00
8.60000000e-01,9.94355000e-01,7.46995000e-01,1.63821000e-01,1.00000000e+00
8.70000000e-01,9.93851000e-01,7.59304000e-01,1.59092000e-01,1.00000000e+00
8.80000000e-01,9.92505000e-01,7.77967000e-01,1.52855000e-01,1.00000000e+00
8.90000000e-01,9.91209000e-01,7.90537000e-01,1.49377000e-01,1.00000000e+00
9.00000000e-01,9.88648000e-01,8.09579000e-01,1.45357000e-01,1.00000000e+00
9.10000000e-01,9.86509000e-01,8.22401000e-01,1.43557000e-01,1.00000000e+00
9.20000000e-01,9.82653000e-01,8.41812000e-01,1.42303000e-01,1.00000000e+00
9.30000000e-01,9.77995000e-01,8.61432000e-01,1.42808000e-01,1.00000000e+00
9.40000000e-01,9.74443000e-01,8.74622000e-01,1.44061000e-01,1.00000000e+00
9.50000000e-01,9.68443000e-01,8.94564000e-01,1.47014000e-01,1.00000000e+00
9.60000000e-01,9.64021000e-01,9.07950000e-01,1.49370000e-01,1.00000000e+00
9.70000000e-01,9.56808000e-01,9.28152000e-01,1.52409000e-01,1.00000000e+00
9.80000000e-01,9.51726000e-01,9.41671000e-01,1.52925000e-01,1.00000000e+00
9.90000000e-01,9.44152000e-01,9.61916000e-01,1.46861000e-01,1.00000000e+00
1.00000000e+00,9.40015000e-01,9.75158000e-01,1.31326000e-01,1.00000000e+00
