0.00000000e+00,0.00000000e+00,0.00000000e+00,5.00000000e-01,1.00000000e+00
1.00000000e-02,0.00000000e+00,0.00000000e+00,5.35650624e-01,1.00000000e+00
2.00000000e-02,0.00000000e+00,0.00000000e+00,5.89126560e-01,1.00000000e+00
3.00000000e-02,0.00000000e+00,0.00000000e+00,6.24777184e-01,1.00000000e+00
4.00000000e-02,0.00000000e+00,0.00000000e+00,6.78253119e-01,1.00000000e+00
5.00000000e-02,0.00000000e+00,0.00000000e+00,7.13903743e-01,1.00000000e+00
6.00000000e-02,0.00000000e+00,0.00000000e+00,7.67379679e-01,1.00000000e+00
7.00000000e-02,0.00000000e+00,0.00000000e+00,8.03030303e-01,1.00000000e+00
8.00000000e-02,0.00000000e+00,0.00000000e+00,8.56506239e-01,1.00000000e+00
9.00000000e-02,0.00000000e+00,0.00000000e+00,9.09982175e-01,1.00000000e+00
1.00000000e-01,0.00000000e+00,0.00000000e+00,9.45632799e-01,1.00000000e+00
1.10000000e-01,0.00000000e+00,0.00000000e+00,9.99108734e-01,1.00000000e+00
1.20000000e-01,0.00000000e+00,0.00000000e+00,1.00000000e+00,1.00000000e+00
1.30000000e-01,0.00000000e+00,1.76470588e-02,1.00000000e+00,1.00000000e+00
1.40000000e-01,0.00000000e+00,4.90196078e-02,1.00000000e+00,1.00000000e+00
1.50000000e-01,0.00000000e+00,9.60784314e-02,1.00000000e+00,1.00000000e+00
1.60000000e-01,0.00000000e+00,1.27450980e-01,1.00000000e+00,1.00000000e+00
1.70000000e-01,0.00000000e+00,1.74509804e-01,1.00000000e+00,1.00000000e+00
1.80000000e-01,0.00000000e+00,2.21568627e-01,1.00000000e+00,1.00000000e+00
1.90000000e-01,0.00000000e+00,2.52941176e-01,1.00000000e+00,1.00000000e+00
2.00000000e-01,0.00000000e+00,3.00000000e-01,1.00000000e+00,1.00000000e+00
2.10000000e-01,0.00000000e+00,3.31372549e-01,1.00000000e+00,1.00000000e+00
2.20000000e-01,0.00000000e+00,3.78431373e-01,1.00000000e+00,1.00000000e+00
2.30000000e-01,0.00000000e+00,4.09803922e-01,1.00000000e+00,1.00000000e+00
2.40000000e-01,0.00000000e+00,4.56862745e-01,1.00000000e+00,1.00000000e+00
