4.20000000e-01,9.96847366e-01,9.02268358e-01,5.85082661e-01,1.00000000e+00
4.30000000e-01,9.97308727e-01,9.16570550e-01,6.09073433e-01,1.00000000e+00
4.40000000e-01,9.97616301e-01,9.26105344e-01,6.25067282e-01,1.00000000e+00
4.50000000e-01,9.98077662e-01,9.40407536e-01,6.49058055e-01,1.00000000e+00
4.60000000e-01,9.98385236e-01,9.49942330e-01,6.65051903e-01,1.00000000e+00
4.70000000e-01,9.98846597e-01,9.64244521e-01,6.89042676e-01,1.00000000e+00
4.80000000e-01,9.99154171e-01,9.73779316e-01,7.05036524e-01,1.00000000e+00
4.90000000e-01,9.99615532e-01,9.88081507e-01,7.29027297e-01,1.00000000e+00
5.00000000e-01,9.98077662e-01,9.99231065e-01,7.46020761e-01,1.00000000e+00
5.10000000e-01,9.90388312e-01,9.96155325e-01,7.34025375e-01,1.00000000e+00
5.20000000e-01,9.78854287e-01,9.91541715e-01,7.16032295e-01,1.00000000e+00
5.30000000e-01,9.71164937e-01,9.88465975e-01,7.04036909e-01,1.00000000e+00
5.40000000e-01,9.59630911e-01,9.83852364e-01,6.86043829e-01,1.00000000e+00
5.50000000e-01,9.51941561e-01,9.80776624e-01,6.74048443e-01,1.00000000e+00
5.60000000e-01,9.40407536e-01,9.76163014e-01,6.56055363e-01,1.00000000e+00
5.70000000e-01,9.32718185e-01,9.73087274e-01,6.44059977e-01,1.00000000e+00
5.80000000e-01,9.21184160e-01,9.68473664e-01,6.26066897e-01,1.00000000e+00
5.90000000e-01,9.09650135e-01,9.63860054e-01,6.08073818e-01,1.00000000e+00
6.00000000e-01,9.01960784e-01,9.60784314e-01,5.96078431e-01,1.00000000e+00
6.10000000e-01,8.74740484e-01,9.49711649e-01,6.01614764e-01,1.00000000e+00
6.20000000e-01,8.56593618e-01,9.42329873e-01,6.05305652e-01,1.00000000e+00
6.30000000e-01,8.29373318e-01,9.31257209e-01,6.10841984e-01,1.00000000e+00
6.40000000e-01,8.11226451e-01,9.23875433e-01,6.14532872e-01,1.00000000e+00
6.50000000e-01,7.84006151e-01,9.12802768e-01,6.20069204e-01,1.00000000e+00
6.60000000e-01,7.65859285e-01,9.05420992e-01,6.23760092e-01,1.00000000e+00
6.70000000e-01,7.38638985e-01,8.94348328e-01,6.29296424e-01,1.00000000e+00
6.80000000e-01,7.11418685e-01,8.83275663e-01,6.34832757e-01,1.00000000e+00
6.90000000e-01,6.93271819e-01,8.75893887e-01,6.38523645e-01,1.00000000e+00
7.00000000e-01,6.65282584e-01,8.64590542e-01,6.43214148e-01,1.00000000e+00
7.10000000e-01,6.44059977e-01,8.56286044e-01,6.43521722e-01,1.00000000e+00
7.20000000e-01,6.12226067e-01,8.43829296e-01,6.43983083e-01,1.00000000e+00
7.30000000e-01,5.91003460e-01,8.35524798e-01,6.44290657e-01,1.00000000e+00
7.40000000e-01,5.59169550e-01,8.23068051e-01,6.44752018e-01,1.00000000e+00
7.50000000e-01,5.27335640e-01,8.10611303e-01,6.45213379e-01,1.00000000e+00
7.60000000e-01,5.06113033e-01,8.02306805e-01,6.45520953e-01,1.00000000e+00
7.70000000e-01,4.74279123e-01,7.89850058e-01,6.45982314e-01,1.00000000e+00
7.80000000e-01,4.53056517e-01,7.81545559e-01,6.46289889e-01,1.00000000e+00
7.90000000e-01,4.21222607e-01,7.69088812e-01,6.46751250e-01,1.00000000e+00
8.00000000e-01,4.00000000e-01,7.60784314e-01,6.47058824e-01,1.00000000e+00
8.10000000e-01,3.76009227e-01,7.34025375e-01,6.58131488e-01,1.00000000e+00
8.20000000e-01,3.60015379e-01,7.16186082e-01,6.65513264e-01,1.00000000e+00
8.30000000e-01,3.36024606e-01,6.89427143e-01,6.76585928e-01,1.00000000e+00
8.40000000e-01,3.12033833e-01,6.62668205e-01,6.87658593e-01,1.00000000e+00
8.50000000e-01,2.96039985e-01,6.44828912e-01,6.95040369e-01,1.00000000e+00
8.60000000e-01,2.72049212e-01,6.18069973e-01,7.06113033e-01,1.00000000e+00
8.70000000e-01,2.56055363e-01,6.00230681e-01,7.13494810e-01,1.00000000e+00
8.80000000e-01,2.32064591e-01,5.73471742e-01,7.24567474e-01,1.00000000e+00
8.90000000e-01,2.16070742e-01,5.55632449e-01,7.31949250e-01,1.00000000e+00
9.00000000e-01,1.99461745e-01,5.28950404e-01,7.39100346e-01,1.00000000e+00
9.10000000e-01,2.12995002e-01,5.11418685e-01,7.30795848e-01,1.00000000e+00
9.20000000e-01,2.33294887e-01,4.85121107e-01,7.18339100e-01,1.00000000e+00
9.30000000e-01,2.53594771e-01,4.58823529e-01,7.05882353e-01,1.00000000e+00
9.40000000e-01,2.67128028e-01,4.41291811e-01,6.97577855e-01,1.00000000e+00
9.50000000e-01,2.87427912e-01,4.14994233e-01,6.85121107e-01,1.00000000e+00
9.60000000e-01,3.00961169e-01,3.97462514e-01,6.76816609e-01,1.00000000e+00
9.70000000e-01,3.21261053e-01,3.71164937e-01,6.64359862e-01,1.00000000e+00
9.80000000e-01,3.34794310e-01,3.53633218e-01,6.56055363e-01,1.00000000e+00
9.90000000e-01,3.55094195e-01,3.27335640e-01,6.43598616e-01,1.00000000e+00
1.00000000e+00,3.68627451e-01,3.09803922e-01,6.35294118e-01,1.00000000e+00
